#time_sec,time_ms,run,ls,nb,plt_bkg_A1,plt_bkg_A2,plt_bkg_B1,plt_bkg_B2
1465651605,798,274958,216,64,1.50205757932e-15,1.7282174786e-15,9.61992977306e-16,1.14276981611e-15
1465651607,255,274958,217,4,1.69795042638e-15,2.11957751547e-15,1.05979527422e-15,9.52268159977e-16
1465651608,712,274958,217,8,1.43671667379e-15,2.02169548055e-15,8.80486799469e-16,1.08416631876e-15
1465651610,169,274958,217,12,1.8286455533e-15,2.28264022229e-15,1.14143177938e-15,1.30399833795e-15
1465651611,626,274958,217,16,1.43676729684e-15,1.69563780757e-15,8.64164210241e-16,8.93709483606e-16
1465651613,83,274958,217,20,1.40409416882e-15,1.69563239064e-15,1.2555046549e-15,1.31868376547e-15
1465651614,540,274958,217,24,1.43672896865e-15,1.92389306127e-15,1.0761428662e-15,1.17209652875e-15
1465651615,997,274958,217,28,9.79641849034e-16,1.63042358457e-15,9.62078983674e-16,1.02557120278e-15
1465651617,454,274958,217,32,1.53480770691e-15,1.79350801248e-15,1.14145301836e-15,1.14277579538e-15
1465651618,910,274958,217,36,1.43678778614e-15,1.66309304754e-15,1.12511594367e-15,9.6701507411e-16
1465651620,367,274958,217,40,1.53479999357e-15,1.66305256002e-15,1.15776234237e-15,8.49790299098e-16
1465651621,824,274958,217,44,1.79607265466e-15,2.0869749867e-15,1.07622980856e-15,1.24550765671e-15
1465651623,281,274958,217,48,1.95939771478e-15,1.95654683625e-15,1.27190560423e-15,9.6701190424e-16
1465651624,738,274958,217,52,1.56744156334e-15,2.08695780711e-15,9.620490011e-16,1.24540415371e-15
1465651626,195,274958,217,56,1.82863029233e-15,1.69572326492e-15,9.62064087885e-16,9.52332622995e-16
1465651627,652,274958,217,60,1.33879752592e-15,1.82599682672e-15,9.94678249998e-16,1.12822188839e-15
1465651629,109,274958,217,64,1.27347080243e-15,1.92377772685e-15,1.09256127958e-15,9.23044021486e-16
1465651630,566,274958,218,4,1.56746525079e-15,1.82607734331e-15,8.96841446128e-16,1.31860976696e-15
1465651632,23,274958,218,8,1.60006246309e-15,2.11962675212e-15,1.04366573114e-15,9.3771902977e-16
1465651633,479,274958,218,12,1.33879001377e-15,2.18480462695e-15,8.15329367284e-16,1.4066734465e-15
1465651634,936,274958,218,16,1.60007206409e-15,2.57625567777e-15,1.15783279533e-15,1.37737023053e-15
1465651636,393,274958,218,20,1.60011800656e-15,1.95656527844e-15,1.02734147089e-15,1.3040533558e-15
1465651637,850,274958,218,24,1.86132663316e-15,2.41307077712e-15,1.17413643167e-15,1.01100547e-15
1465651639,308,274958,218,28,1.76339581682e-15,1.76080248907e-15,1.15782773754e-15,1.08423925309e-15
1465651640,764,274958,218,32,1.37145823519e-15,1.63044831332e-15,1.27198020612e-15,1.08430993975e-15
1465651642,221,274958,218,36,1.89401516381e-15,2.83713310498e-15,1.14153383333e-15,1.23079649919e-15
1465651643,678,274958,218,40,2.02470347991e-15,1.9238727994e-15,1.14153382555e-15,1.08432715381e-15
1465651645,135,274958,218,44,1.89405886047e-15,2.51091810468e-15,1.07631604106e-15,1.42127902378e-15
1465651646,592,274958,218,48,1.4041677777e-15,2.18470955138e-15,9.45909525993e-16,1.02560671919e-15
1465651648,49,274958,218,52,1.37148881743e-15,2.18473169383e-15,1.07638347866e-15,1.12819312421e-15
1465651649,505,274958,218,56,1.69806264274e-15,2.28255133992e-15,1.02746673017e-15,1.31868024996e-15
1465651650,962,274958,218,60,1.69808652233e-15,2.05445277354e-15,1.04373439246e-15,1.20150093815e-15
1465651652,419,274958,218,64,1.43687515014e-15,1.82603129364e-15,1.15793396026e-15,1.21612835434e-15
1465651653,876,274958,219,4,1.92677541892e-15,1.79341494316e-15,1.23946066663e-15,1.2893836313e-15
1465651655,333,274958,219,8,1.99208784435e-15,1.98913452375e-15,1.2394580644e-15,1.17227233855e-15
1465651656,790,274958,219,12,1.86136284523e-15,2.47824731137e-15,1.10895652956e-15,1.20144777804e-15
1465651658,247,274958,219,16,1.73080012543e-15,2.54357609458e-15,1.23949535494e-15,1.2308264013e-15
1465651659,704,274958,219,20,1.5674356861e-15,2.05432480247e-15,1.20689604293e-15,1.26017977098e-15
1465651661,161,274958,219,24,1.33891290418e-15,1.95640360017e-15,1.35371757015e-15,1.28946630118e-15
1465651662,618,274958,219,28,1.76356203879e-15,2.34786275821e-15,9.94889430739e-16,1.11366919928e-15
1465651664,75,274958,219,32,1.56756193136e-15,2.67417768209e-15,1.32107964647e-15,1.17235177935e-15
1465651665,531,274958,219,36,1.27359071875e-15,2.28264748016e-15,1.15797071406e-15,1.5972874794e-15
1465651666,988,274958,219,40,1.69815723934e-15,2.05428076778e-15,1.32102741161e-15,1.23087080662e-15
1465651668,445,274958,219,44,2.0900747034e-15,2.41307349446e-15,1.20689230376e-15,1.24558650018e-15
1465651669,902,274958,219,48,1.99207142634e-15,2.28253395491e-15,1.23952424284e-15,1.30419777176e-15
1465651671,359,274958,219,52,2.31882371136e-15,2.21744525776e-15,1.07642505363e-15,1.21624634918e-15
1465651672,816,274958,219,56,1.89406227406e-15,2.28253338899e-15,1.10900706703e-15,1.30417646718e-15
1465651674,273,274958,219,60,1.92678166477e-15,2.08697457374e-15,1.3536847914e-15,1.30418082952e-15
1465651675,730,274958,219,64,2.1879965139e-15,2.54364268182e-15,9.2965248507e-16,1.09903909247e-15
1465651677,187,274958,220,4,1.8941516621e-15,2.4782652112e-15,1.37005382199e-15,1.34816297538e-15
1465651678,643,274958,220,8,1.53488767152e-15,1.7934689352e-15,1.20698614319e-15,1.40674324757e-15
1465651680,100,274958,220,12,1.7308117977e-15,2.73928965441e-15,1.14169771807e-15,1.42145348029e-15
1465651681,558,274958,220,16,1.63285924134e-15,2.38054328856e-15,1.17436672054e-15,1.14300954739e-15
1465651683,14,274958,220,20,1.30633599699e-15,2.3152478658e-15,1.23963459029e-15,1.39222527777e-15
1465651684,471,274958,220,24,1.89414291086e-15,2.41306143832e-15,1.20701251749e-15,1.31887826512e-15
1465651685,928,274958,220,28,2.28612783293e-15,2.83706909446e-15,1.15806238442e-15,1.36281642466e-15
1465651687,385,274958,220,32,1.99211602053e-15,1.95660079603e-15,1.12542729225e-15,1.55332594779e-15
1465651688,842,274958,220,36,1.76361264229e-15,2.02167409656e-15,1.45170708903e-15,1.34823310853e-15
1465651690,299,274958,220,40,1.69818161508e-15,2.28263366025e-15,1.12544932899e-15,1.36282763615e-15
1465651691,756,274958,220,44,1.89412624902e-15,2.18477549099e-15,1.40274351609e-15,1.12832621892e-15
1465651693,213,274958,220,48,1.40425095807e-15,1.85855852381e-15,1.38650782374e-15,1.2455837125e-15
1465651694,670,274958,220,52,1.86160387252e-15,2.44563905525e-15,1.15808239621e-15,1.42143663811e-15
1465651696,127,274958,220,56,2.25350267562e-15,2.54346336545e-15,1.28864797732e-15,1.43616288831e-15
1465651697,583,274958,220,60,1.43694035029e-15,2.31513898798e-15,1.1417864078e-15,1.75856519188e-15
1465651699,40,274958,220,64,1.7635940135e-15,2.2499208991e-15,1.46808954779e-15,1.26023226132e-15
1465651700,497,274958,221,4,2.48216234924e-15,1.95647235236e-15,1.33758508506e-15,1.36286317451e-15
1465651701,954,274958,221,8,1.99220062218e-15,2.96745719982e-15,1.15812917084e-15,1.49476255828e-15
1465651703,411,274958,221,12,1.99225847868e-15,2.83690831573e-15,1.63123808372e-15,1.53877039452e-15
1465651704,868,274958,221,16,2.35162626469e-15,2.15211287867e-15,1.33761636561e-15,1.49478880185e-15
1465651706,325,274958,221,20,1.73097504088e-15,2.38045025624e-15,1.19071734644e-15,1.50944105963e-15
1465651707,782,274958,221,24,2.15557069756e-15,2.3478364807e-15,1.38657188162e-15,1.53873572878e-15
1465651709,238,274958,221,28,1.99220125966e-15,2.93500265814e-15,1.07657688913e-15,1.45092999729e-15
1465651710,695,274958,221,32,1.43691719902e-15,2.6414705293e-15,1.58236799535e-15,1.26036880611e-15
1465651712,152,274958,221,36,1.50226124062e-15,3.35899454365e-15,1.56604411699e-15,1.78805298402e-15
1465651713,609,274958,221,40,2.22082800338e-15,2.47846066924e-15,1.37032000031e-15,1.33366349008e-15
1465651715,66,274958,221,44,2.31872458807e-15,2.77195231812e-15,1.27235956463e-15,1.27504116412e-15
1465651716,523,274958,221,48,2.54740819274e-15,2.83717314674e-15,1.35393257428e-15,1.50958333906e-15
1465651717,980,274958,221,52,1.82890594671e-15,2.60887609691e-15,1.63134682969e-15,1.46562317254e-15
1465651719,437,274958,221,56,2.35158446529e-15,2.6415330013e-15,1.27235171103e-15,1.5242401524e-15
1465651720,894,274958,221,60,2.09016290007e-15,2.47838664485e-15,1.09294052219e-15,1.36301025985e-15
1465651722,351,274958,221,64,2.54742764415e-15,2.57602523108e-15,1.27241320328e-15,1.4655511052e-15
1465651723,808,274958,222,4,2.22094809219e-15,2.34795361373e-15,1.41929775718e-15,1.53887669126e-15
1465651725,265,274958,222,8,2.28620557474e-15,2.25008997673e-15,1.4193029804e-15,1.4656318998e-15
1465651726,721,274958,222,12,2.09027433158e-15,2.77195434639e-15,1.54977971772e-15,1.80279011996e-15
1465651728,178,274958,222,16,2.41698841864e-15,2.7719818419e-15,1.17462176097e-15,1.46569175555e-15
1465651729,635,274958,222,20,2.22093572778e-15,2.70664321455e-15,1.37034025689e-15,1.36301935503e-15
1465651731,92,274958,222,24,2.41697167536e-15,2.5110386804e-15,1.41934976376e-15,1.59764233402e-15
1465651732,549,274958,222,28,2.12301943281e-15,3.71783712572e-15,1.68041331453e-15,1.40702053748e-15
1465651734,6,274958,222,32,2.54758302754e-15,3.39178133152e-15,1.38672758682e-15,1.78808688968e-15
1465651735,463,274958,222,36,2.1556490042e-15,3.3263567331e-15,1.59880445567e-15,1.90537312569e-15
1465651736,920,274958,222,40,2.38426979334e-15,2.34801803547e-15,1.33781241688e-15,1.40699577689e-15
1465651738,377,274958,222,44,2.22090596567e-15,2.54363044041e-15,1.33775875437e-15,1.87605776803e-15
1465651739,834,274958,222,48,1.95962422443e-15,3.06534612144e-15,1.32149828355e-15,1.43635210695e-15
1465651741,290,274958,222,52,1.73100810163e-15,3.19591629244e-15,1.63152146681e-15,1.83216042287e-15
1465651742,747,274958,222,56,2.77624349911e-15,3.22876805188e-15,1.53361670205e-15,1.62690990315e-15
1465651744,204,274958,222,60,1.92701393616e-15,3.22837840908e-15,1.25624239893e-15,1.37773900802e-15
1465651745,661,274958,222,64,2.0577172315e-15,2.70655927707e-15,1.4683562983e-15,1.72952447492e-15
1465651747,118,274958,223,4,2.25375011887e-15,2.96745590218e-15,1.45210796995e-15,1.71482042244e-15
1465651748,575,274958,223,8,1.82903061131e-15,3.13053153697e-15,1.76211152625e-15,1.84682278649e-15
1465651750,32,274958,223,12,2.67828439809e-15,2.90252975992e-15,1.50104819801e-15,1.97885325486e-15
1465651751,489,274958,223,16,2.54774204969e-15,2.80454637886e-15,1.58268030201e-15,2.08139208913e-15
1465651752,946,274958,223,20,2.02502442848e-15,3.55460235131e-15,1.48480902334e-15,1.84684393976e-15
1465651754,403,274958,223,24,2.3843742968e-15,2.67399336189e-15,1.50108707362e-15,1.46575320051e-15
1465651755,860,274958,223,28,2.44965599145e-15,3.42421122489e-15,1.55000998018e-15,1.64164092661e-15
1465651757,316,274958,223,32,2.15569032304e-15,3.22856267614e-15,1.81112898322e-15,1.75900062641e-15
1465651758,773,274958,223,36,2.58048710149e-15,3.16345388653e-15,1.48486060333e-15,1.53907546401e-15
1465651760,230,274958,223,40,2.3516536698e-15,3.1634042346e-15,1.50106331366e-15,2.05217037519e-15
1465651761,687,274958,223,44,1.82909058665e-15,3.29392926366e-15,1.48480760795e-15,1.6563871259e-15
1465651763,144,274958,223,48,1.73099873939e-15,3.68532052984e-15,1.68056840174e-15,1.70040394429e-15
1465651764,601,274958,223,52,2.90699846127e-15,3.22871528978e-15,1.63160580692e-15,2.02295220313e-15
1465651766,58,274958,223,56,1.95966985542e-15,2.90260442323e-15,1.33795367194e-15,1.71508131969e-15
1465651767,515,274958,223,60,2.05772476948e-15,3.26126257124e-15,1.53378541216e-15,1.97897305194e-15
1465651768,972,274958,223,64,1.99249807691e-15,2.41315289312e-15,1.69697821274e-15,1.94965199546e-15
1465651770,429,274958,224,4,3.16833453347e-15,3.09814595076e-15,1.89285094476e-15,1.83230809449e-15
1465651771,886,274958,224,8,2.48241825486e-15,3.09825867392e-15,1.468555299e-15,1.59778936496e-15
1465651773,342,274958,224,12,1.46969871492e-15,3.19607682476e-15,1.72960513902e-15,1.8323360395e-15
1465651774,799,274958,224,16,3.16851825679e-15,2.67413731203e-15,1.72967739597e-15,2.09639105384e-15
1465651776,256,274958,224,20,1.73113669888e-15,3.68548162571e-15,1.64813654333e-15,2.05238431164e-15
1465651777,713,274958,224,24,2.87433478138e-15,3.45682589038e-15,1.58278404037e-15,1.78837770957e-15
1465651779,170,274958,224,28,2.67847372868e-15,3.65275491167e-15,1.51750566621e-15,2.0669344446e-15
1465651780,627,274958,224,32,2.67843380453e-15,3.58785302218e-15,1.84405193013e-15,2.22829618856e-15
1465651782,84,274958,224,36,2.25382563515e-15,2.70654736342e-15,1.59911411767e-15,1.74446853304e-15
1465651783,541,274958,224,40,1.95964011187e-15,3.00020381987e-15,1.79495388964e-15,1.75904615462e-15
1465651784,998,274958,224,44,2.1884926557e-15,2.70675004385e-15,1.71336288297e-15,1.9350595944e-15
1465651786,455,274958,224,48,2.5150141921e-15,3.9462715605e-15,1.72970097267e-15,2.06704389256e-15
1465651787,912,274958,224,52,2.41708166032e-15,3.45695726031e-15,1.63185188367e-15,2.14032544884e-15
1465651789,368,274958,224,56,2.90723117302e-15,3.45687460707e-15,1.76235690947e-15,1.77363324447e-15
1465651790,825,274958,224,60,2.71109747855e-15,3.45706212345e-15,1.61550393953e-15,2.06695183597e-15
1465651792,282,274958,224,64,2.64588316088e-15,3.26130057457e-15,1.30548899529e-15,2.09637236811e-15
1465651793,739,274958,225,4,2.90714381767e-15,4.04404950722e-15,1.87665306134e-15,2.09623718509e-15
1465651795,196,274958,225,8,2.41716185259e-15,3.52210055185e-15,1.59924833087e-15,1.71517358391e-15
1465651796,653,274958,225,12,2.38450182347e-15,3.32662577256e-15,1.43608047517e-15,2.16959760788e-15
1465651798,110,274958,225,16,3.20099503327e-15,3.8157308902e-15,2.02361240042e-15,2.09624590797e-15
1465651799,567,274958,225,20,2.80900842357e-15,3.3264022442e-15,1.87672293272e-15,2.14035320894e-15
1465651801,24,274958,225,24,2.84217755895e-15,3.45682192806e-15,1.61565014143e-15,2.06710903354e-15
1465651802,481,274958,225,28,2.84192222311e-15,3.6853443094e-15,1.71351843448e-15,1.80308780198e-15
1465651803,938,274958,225,32,2.87450325184e-15,3.68522237308e-15,1.71348426744e-15,1.96443589422e-15
1465651805,395,274958,225,36,2.80911301921e-15,4.10933380331e-15,1.87673070791e-15,2.14044049314e-15
1465651806,851,274958,225,40,2.80917211358e-15,4.04417575745e-15,1.33814490737e-15,2.16984743079e-15
1465651808,308,274958,225,44,2.87460486078e-15,4.3055879769e-15,1.82784994587e-15,2.18452388634e-15
1465651809,765,274958,225,48,2.61334899213e-15,3.78305980619e-15,1.53396391289e-15,2.27241615535e-15
1465651811,222,274958,225,52,2.7765404603e-15,4.1094325232e-15,1.61570412795e-15,1.97916277194e-15
1465651812,679,274958,225,56,2.64582516726e-15,4.07695247972e-15,1.84416823842e-15,2.40442300509e-15
1465651814,136,274958,225,60,2.71114737432e-15,4.23971872568e-15,1.94213377132e-15,2.28710660847e-15
1465651815,593,274958,225,64,2.93995961133e-15,3.78302119001e-15,1.97476526083e-15,1.84723709003e-15
1465651817,50,274958,226,4,2.35181595905e-15,3.48952614169e-15,1.92593287897e-15,2.09654224254e-15
1465651818,507,274958,226,8,2.58069533803e-15,3.75057979012e-15,1.71363694103e-15,2.36060358092e-15
1465651819,963,274958,226,12,2.74327446843e-15,3.75046842805e-15,2.13687099904e-15,2.46223289449e-15
1465651821,420,274958,226,16,2.93991969035e-15,4.27264386388e-15,1.89326617819e-15,2.25787937777e-15
1465651822,877,274958,226,20,2.77662767634e-15,4.14200122364e-15,1.73001167026e-15,2.24330435815e-15
1465651824,334,274958,226,24,2.80928516039e-15,4.27252161644e-15,1.87693777171e-15,2.34582817111e-15
1465651825,791,274958,226,28,3.26666581699e-15,3.5220041842e-15,1.81165441537e-15,2.11116983395e-15
1465651827,248,274958,226,32,2.8420234583e-15,4.27253946957e-15,1.87691212262e-15,2.71250224285e-15
1465651828,705,274958,226,36,2.80943180548e-15,3.91401207059e-15,1.79530818764e-15,2.11133048506e-15
1465651830,162,274958,226,40,2.61331626704e-15,4.10948534652e-15,1.76270829607e-15,2.53661398049e-15
1465651831,619,274958,226,44,2.90735724408e-15,3.35924338564e-15,1.81176549574e-15,2.18471130674e-15
1465651833,76,274958,226,48,2.80926085208e-15,4.59862663709e-15,2.1545198343e-15,2.38978904002e-15
1465651834,533,274958,226,52,3.03802548667e-15,4.99025789411e-15,1.92596428876e-15,2.27256183908e-15
1465651835,989,274958,226,56,2.54785791059e-15,4.63128038567e-15,1.79546662202e-15,2.36035740148e-15
1465651837,446,274958,226,60,2.44991790688e-15,4.82694686959e-15,1.81173759031e-15,2.90307322989e-15
1465651838,903,274958,226,64,3.43013250632e-15,4.59886804165e-15,2.00756667291e-15,2.37513242612e-15
1465651840,360,274958,227,4,2.58065970455e-15,4.20713288952e-15,1.9260187199e-15,2.25776903132e-15
1465651841,817,274958,227,8,3.52823754867e-15,4.76186686331e-15,1.9260123474e-15,2.34598688245e-15
1465651843,274,274958,227,12,2.64593986994e-15,4.53353429165e-15,1.84433323725e-15,2.36066724744e-15
1465651844,731,274958,227,16,3.0379134543e-15,4.30541690084e-15,1.97495867109e-15,2.33125776158e-15
1465651846,188,274958,227,20,3.16863174798e-15,3.68570835423e-15,2.0729437764e-15,2.50746931706e-15
1465651847,645,274958,227,24,2.2212293996e-15,4.50103951776e-15,1.81183814225e-15,2.25801280788e-15
1465651849,102,274958,227,28,2.67868927108e-15,4.72920627895e-15,1.68119955504e-15,2.09671793908e-15
1465651850,559,274958,227,32,3.13615258476e-15,5.18638174852e-15,2.0076703896e-15,2.63937338704e-15
1465651852,15,274958,227,36,2.84201162669e-15,4.33801443117e-15,2.04044385097e-15,2.24344976963e-15
1465651853,472,274958,227,40,3.03826016003e-15,4.3704296739e-15,1.8935389915e-15,2.40465138803e-15
1465651854,929,274958,227,44,2.84220122808e-15,4.82742683609e-15,1.95887500807e-15,2.65413016181e-15
1465651856,386,274958,227,48,3.59369567937e-15,3.91365440895e-15,2.43238207884e-15,2.46330718601e-15
1465651857,843,274958,227,52,3.29954355898e-15,5.38191177911e-15,2.1547165714e-15,2.34612142417e-15
1465651859,300,274958,227,56,2.4499744825e-15,4.10958003842e-15,2.02408581027e-15,2.72741855514e-15
1465651860,757,274958,227,60,3.10352646006e-15,4.92517850534e-15,2.43238580062e-15,2.62474174328e-15
1465651862,214,274958,227,64,2.61358300141e-15,4.46808901315e-15,2.23648909527e-15,3.00638301849e-15
1465651863,671,274958,228,4,3.00566945785e-15,5.02269176357e-15,1.92624883751e-15,3.18214810096e-15
1465651865,128,274958,228,8,2.61359687721e-15,4.86001373556e-15,1.76299865605e-15,2.59552184614e-15
1465651866,585,274958,228,12,2.97283782169e-15,5.21866987075e-15,2.0895467839e-15,2.94728968013e-15
1465651868,41,274958,228,16,3.49575101704e-15,4.33798234856e-15,1.97532282309e-15,2.75668845932e-15
1465651869,498,274958,228,20,3.39780330856e-15,4.89236252933e-15,2.13853234698e-15,2.56612626515e-15
1465651870,955,274958,228,24,3.88843707142e-15,5.05554290436e-15,2.22027615347e-15,2.62475847194e-15
1465651872,412,274958,228,28,3.10402897247e-15,4.56591268777e-15,2.12231759857e-15,2.65409464376e-15
1465651873,869,274958,228,32,3.36550639459e-15,5.7082660589e-15,2.4327773385e-15,3.02094342501e-15
1465651875,326,274958,228,36,3.43117526659e-15,5.47955922864e-15,2.23668643768e-15,2.43427534264e-15
1465651876,783,274958,228,40,3.17001416807e-15,4.82744060113e-15,2.08990546641e-15,2.77163078405e-15
1465651878,240,274958,228,44,3.69357360644e-15,4.95727814061e-15,2.10634248688e-15,2.96219591761e-15
1465651879,697,274958,228,48,3.23596781008e-15,5.1204762431e-15,2.71072002509e-15,2.63945269744e-15
1465651881,154,274958,228,52,3.40025741351e-15,5.15334078524e-15,2.00873558186e-15,2.68327302547e-15
1465651882,610,274958,228,56,4.02194226082e-15,5.28338902489e-15,2.02533988508e-15,2.65399297271e-15
